playerID,awardID,yearID,lgID,tie,notes,category
speaktr01,Baseball Magazine All-Star,1920,AL,,OF,player
bagbyji01,Baseball Magazine All-Star,1920,AL,,P1,player
covelst01,Baseball Magazine All-Star,1920,AL,,P2,player
shockur01,Baseball Magazine All-Star,1920,AL,,P3,player
scottev01,Baseball Magazine All-Star,1920,AL,,SS,player
sislege01,Baseball Magazine All-Star,1920,ML,,1B,player
collied01,Baseball Magazine All-Star,1920,ML,,2B,player
grohhe01,Baseball Magazine All-Star,1920,ML,,3B,player
oneilst01,Baseball Magazine All-Star,1920,ML,,C,player
roushed01,Baseball Magazine All-Star,1920,ML,,OF,player
ruthba01,Baseball Magazine All-Star,1920,ML,,OF,player
speaktr01,Baseball Magazine All-Star,1920,ML,,OF,player
alexape01,Baseball Magazine All-Star,1920,ML,,P1,player
bagbyji01,Baseball Magazine All-Star,1920,ML,,P2,player
grimebu01,Baseball Magazine All-Star,1920,ML,,P3,player
maranra01,Baseball Magazine All-Star,1920,ML,,SS,player
daubeja01,Baseball Magazine All-Star,1920,NL,,1B,player
hornsro01,Baseball Magazine All-Star,1920,NL,,2B,player
grohhe01,Baseball Magazine All-Star,1920,NL,,3B,player
schmiwa01,Baseball Magazine All-Star,1920,NL,,C,player
roushed01,Baseball Magazine All-Star,1920,NL,,OF,player
wheatza01,Baseball Magazine All-Star,1920,NL,,OF,player
youngro01,Baseball Magazine All-Star,1920,NL,,OF,player
alexape01,Baseball Magazine All-Star,1920,NL,,P1,player
grimebu01,Baseball Magazine All-Star,1920,NL,,P2,player
coopewi01,Baseball Magazine All-Star,1920,NL,,P3,player
maranra01,Baseball Magazine All-Star,1920,NL,,SS,player
alexape01,Pitching Triple Crown,1920,NL,,,player
sislege01,Baseball Magazine All-Star,1921,AL,,1B,player
collied01,Baseball Magazine All-Star,1921,AL,,2B,player
gardnla01,Baseball Magazine All-Star,1921,AL,,3B,player
oneilst01,Baseball Magazine All-Star,1921,AL,,C,player
cobbty01,Baseball Magazine All-Star,1921,AL,,OF,player
ruthba01,Baseball Magazine All-Star,1921,AL,,OF,player
speaktr01,Baseball Magazine All-Star,1921,AL,,OF,player
faberre01,Baseball Magazine All-Star,1921,AL,,P1,player
maysca01,Baseball Magazine All-Star,1921,AL,,P2,player
shockur01,Baseball Magazine All-Star,1921,AL,,P3,player
peckiro01,Baseball Magazine All-Star,1921,AL,,SS,player
sislege01,Baseball Magazine All-Star,1921,ML,,1B,player
hornsro01,Baseball Magazine All-Star,1921,ML,,2B,player
friscfr01,Baseball Magazine All-Star,1921,ML,,3B,player
oneilst01,Baseball Magazine All-Star,1921,ML,,C,player
cobbty01,Baseball Magazine All-Star,1921,ML,,OF,player
ruthba01,Baseball Magazine All-Star,1921,ML,,OF,player
speaktr01,Baseball Magazine All-Star,1921,ML,,OF,player
grimebu01,Baseball Magazine All-Star,1921,ML,,P1,player
faberre01,Baseball Magazine All-Star,1921,ML,,P2,player
maysca01,Baseball Magazine All-Star,1921,ML,,P3,player
bancrda01,Baseball Magazine All-Star,1921,ML,,SS,player
kellyge01,Baseball Magazine All-Star,1921,NL,,1B,player
hornsro01,Baseball Magazine All-Star,1921,NL,,2B,player
friscfr01,Baseball Magazine All-Star,1921,NL,,3B,player
schmiwa01,Baseball Magazine All-Star,1921,NL,,C,player
bigbeca01,Baseball Magazine All-Star,1921,NL,,OF,player
roushed01,Baseball Magazine All-Star,1921,NL,,OF,player
youngro01,Baseball Magazine All-Star,1921,NL,,OF,player
grimebu01,Baseball Magazine All-Star,1921,NL,,P1,player
nehfar01,Baseball Magazine All-Star,1921,NL,,P2,player
coopewi01,Baseball Magazine All-Star,1921,NL,,P3,player
bancrda01,Baseball Magazine All-Star,1921,NL,,SS,player
sislege01,Baseball Magazine All-Star,1922,AL,,1B,player
collied01,Baseball Magazine All-Star,1922,AL,,2B,player
duganjo01,Baseball Magazine All-Star,1922,AL,,3B,player
oneilst01,Baseball Magazine All-Star,1922,AL,,C,player
cobbty01,Baseball Magazine All-Star,1922,AL,,OF,player
speaktr01,Baseball Magazine All-Star,1922,AL,,OF,player
willicy01,Baseball Magazine All-Star,1922,AL,,OF,player
bushjo01,Baseball Magazine All-Star,1922,AL,,P1,player
shockur01,Baseball Magazine All-Star,1922,AL,,P2,player
rommeed01,Baseball Magazine All-Star,1922,AL,,P3,player
scottev01,Baseball Magazine All-Star,1922,AL,,SS,player
sislege01,Baseball Magazine All-Star,1922,ML,,1B,player
hornsro01,Baseball Magazine All-Star,1922,ML,,2B,player
duganjo01,Baseball Magazine All-Star,1922,ML,,3B,player
oneilst01,Baseball Magazine All-Star,1922,ML,,C,player
careyma01,Baseball Magazine All-Star,1922,ML,,OF,player
cobbty01,Baseball Magazine All-Star,1922,ML,,OF,player
speaktr01,Baseball Magazine All-Star,1922,ML,,OF,player
bushjo01,Baseball Magazine All-Star,1922,ML,,P1,player
rixeyep01,Baseball Magazine All-Star,1922,ML,,P2,player
rommeed01,Baseball Magazine All-Star,1922,ML,,P3,player
holloch01,Baseball Magazine All-Star,1922,ML,,SS,player
kellyge01,Baseball Magazine All-Star,1922,NL,,1B,player
hornsro01,Baseball Magazine All-Star,1922,NL,,2B,player
stockmi01,Baseball Magazine All-Star,1922,NL,,3B,player
snydefr01,Baseball Magazine All-Star,1922,NL,,C,player
bigbeca01,Baseball Magazine All-Star,1922,NL,,OF,player
careyma01,Baseball Magazine All-Star,1922,NL,,OF,player
youngro01,Baseball Magazine All-Star,1922,NL,,OF,player
coopewi01,Baseball Magazine All-Star,1922,NL,,P1,player
rixeyep01,Baseball Magazine All-Star,1922,NL,,P2,player
ruethdu01,Baseball Magazine All-Star,1922,NL,,P3,player
holloch01,Baseball Magazine All-Star,1922,NL,,SS,player
sislege01,Most Valuable Player,1922,AL,,,player
hornsro01,Triple Crown,1922,NL,,,player
pippwa01,Baseball Magazine All-Star,1923,AL,,1B,player
collied01,Baseball Magazine All-Star,1923,AL,,2B,player
duganjo01,Baseball Magazine All-Star,1923,AL,,3B,player
perkicy01,Baseball Magazine All-Star,1923,AL,,C,player
heilmha01,Baseball Magazine All-Star,1923,AL,,OF,player
ruthba01,Baseball Magazine All-Star,1923,AL,,OF,player
speaktr01,Baseball Magazine All-Star,1923,AL,,OF,player
uhlege01,Baseball Magazine All-Star,1923,AL,,P1,player
shockur01,Baseball Magazine All-Star,1923,AL,,P2,player
ehmkeho01,Baseball Magazine All-Star,1923,AL,,P3,player
johnswa01,Baseball Magazine All-Star,1923,AL,,P4,player
seweljo01,Baseball Magazine All-Star,1923,AL,,SS,player
grimmch01,Baseball Magazine All-Star,1923,ML,,1B,player
collied01,Baseball Magazine All-Star,1923,ML,,2B,player
friscfr01,Baseball Magazine All-Star,1923,ML,,3B,player
ofarrbo01,Baseball Magazine All-Star,1923,ML,,C,player
roushed01,Baseball Magazine All-Star,1923,ML,,OF,player
ruthba01,Baseball Magazine All-Star,1923,ML,,OF,player
speaktr01,Baseball Magazine All-Star,1923,ML,,OF,player
uhlege01,Baseball Magazine All-Star,1923,ML,,P1,player
luquedo01,Baseball Magazine All-Star,1923,ML,,P2,player
alexape01,Baseball Magazine All-Star,1923,ML,,P3,player
johnswa01,Baseball Magazine All-Star,1923,ML,,P4,player
bancrda01,Baseball Magazine All-Star,1923,ML,,SS,player
grimmch01,Baseball Magazine All-Star,1923,NL,,1B,player
hornsro01,Baseball Magazine All-Star,1923,NL,,2B,player
friscfr01,Baseball Magazine All-Star,1923,NL,,3B,player
ofarrbo01,Baseball Magazine All-Star,1923,NL,,C,player
roushed01,Baseball Magazine All-Star,1923,NL,,OF,player
wheatza01,Baseball Magazine All-Star,1923,NL,,OF,player
youngro01,Baseball Magazine All-Star,1923,NL,,OF,player
luquedo01,Baseball Magazine All-Star,1923,NL,,P1,player
morrijo04,Baseball Magazine All-Star,1923,NL,,P2,player
alexape01,Baseball Magazine All-Star,1923,NL,,P3,player
vanceda01,Baseball Magazine All-Star,1923,NL,,P4,player
bancrda01,Baseball Magazine All-Star,1923,NL,,SS,player
ruthba01,Most Valuable Player,1923,AL,,,player
judgejo01,Baseball Magazine All-Star,1924,AL,,1B,player
collied01,Baseball Magazine All-Star,1924,AL,,2B,player
duganjo01,Baseball Magazine All-Star,1924,AL,,3B,player
bassljo01,Baseball Magazine All-Star,1924,AL,,C,player
cobbty01,Baseball Magazine All-Star,1924,AL,,CF,player
jamiech01,Baseball Magazine All-Star,1924,AL,,LF,player
johnswa01,Baseball Magazine All-Star,1924,AL,,P1,player
thurssl01,Baseball Magazine All-Star,1924,AL,,P2,player
pennohe01,Baseball Magazine All-Star,1924,AL,,P3,player
ruthba01,Baseball Magazine All-Star,1924,AL,,RF,player
seweljo01,Baseball Magazine All-Star,1924,AL,,SS,player
kellyge01,Baseball Magazine All-Star,1924,ML,,1B,player
hornsro01,Baseball Magazine All-Star,1924,ML,,2B,player
duganjo01,Baseball Magazine All-Star,1924,ML,,3B,player
bassljo01,Baseball Magazine All-Star,1924,ML,,C,player
roushed01,Baseball Magazine All-Star,1924,ML,,CF,player
wheatza01,Baseball Magazine All-Star,1924,ML,,LF,player
vanceda01,Baseball Magazine All-Star,1924,ML,,P1,player
johnswa01,Baseball Magazine All-Star,1924,ML,,P2,player
grimebu01,Baseball Magazine All-Star,1924,ML,,P3,player
ruthba01,Baseball Magazine All-Star,1924,ML,,RF,player
jackstr01,Baseball Magazine All-Star,1924,ML,,SS,player
kellyge01,Baseball Magazine All-Star,1924,NL,,1B,player
hornsro01,Baseball Magazine All-Star,1924,NL,,2B,player
traynpi01,Baseball Magazine All-Star,1924,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1924,NL,,C,player
roushed01,Baseball Magazine All-Star,1924,NL,,CF,player
wheatza01,Baseball Magazine All-Star,1924,NL,,LF,player
vanceda01,Baseball Magazine All-Star,1924,NL,,P1,player
grimebu01,Baseball Magazine All-Star,1924,NL,,P2,player
coopewi01,Baseball Magazine All-Star,1924,NL,,P3,player
youngro01,Baseball Magazine All-Star,1924,NL,,RF,player
jackstr01,Baseball Magazine All-Star,1924,NL,,SS,player
johnswa01,Most Valuable Player,1924,AL,,,player
vanceda01,Most Valuable Player,1924,NL,,,player
johnswa01,Pitching Triple Crown,1924,AL,,,player
vanceda01,Pitching Triple Crown,1924,NL,,,player
sislege01,Baseball Magazine All-Star,1925,AL,,1B,player
collied01,Baseball Magazine All-Star,1925,AL,,2B,player
bluegos01,Baseball Magazine All-Star,1925,AL,,3B,player
ruelmu01,Baseball Magazine All-Star,1925,AL,,C1,player
cochrmi01,Baseball Magazine All-Star,1925,AL,,C2,player
simmoal01,Baseball Magazine All-Star,1925,AL,,CF,player
gosligo01,Baseball Magazine All-Star,1925,AL,,LF,player
johnswa01,Baseball Magazine All-Star,1925,AL,,P1,player
lyonste01,Baseball Magazine All-Star,1925,AL,,P2,player
covelst01,Baseball Magazine All-Star,1925,AL,,P3,player
pennohe01,Baseball Magazine All-Star,1925,AL,,P4,player
heilmha01,Baseball Magazine All-Star,1925,AL,,RF,player
seweljo01,Baseball Magazine All-Star,1925,AL,,SS,player
sislege01,Baseball Magazine All-Star,1925,ML,,1B,player
hornsro01,Baseball Magazine All-Star,1925,ML,,2B,player
traynpi01,Baseball Magazine All-Star,1925,ML,,3B,player
ruelmu01,Baseball Magazine All-Star,1925,ML,,C1,player
cochrmi01,Baseball Magazine All-Star,1925,ML,,C2,player
simmoal01,Baseball Magazine All-Star,1925,ML,,CF,player
wheatza01,Baseball Magazine All-Star,1925,ML,,LF,player
johnswa01,Baseball Magazine All-Star,1925,ML,,P1,player
vanceda01,Baseball Magazine All-Star,1925,ML,,P2,player
covelst01,Baseball Magazine All-Star,1925,ML,,P3,player
rixeyep01,Baseball Magazine All-Star,1925,ML,,P4,player
cuyleki01,Baseball Magazine All-Star,1925,ML,,RF,player
wrighgl01,Baseball Magazine All-Star,1925,ML,,SS,player
bottoji01,Baseball Magazine All-Star,1925,NL,,1B,player
hornsro01,Baseball Magazine All-Star,1925,NL,,2B,player
traynpi01,Baseball Magazine All-Star,1925,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1925,NL,,C1,player
smithea02,Baseball Magazine All-Star,1925,NL,,C2,player
careyma01,Baseball Magazine All-Star,1925,NL,,CF,player
wheatza01,Baseball Magazine All-Star,1925,NL,,LF,player
vanceda01,Baseball Magazine All-Star,1925,NL,,P1,player
alexape01,Baseball Magazine All-Star,1925,NL,,P2,player
donohpe01,Baseball Magazine All-Star,1925,NL,,P3,player
rixeyep01,Baseball Magazine All-Star,1925,NL,,P4,player
cuyleki01,Baseball Magazine All-Star,1925,NL,,RF,player
wrighgl01,Baseball Magazine All-Star,1925,NL,,SS,player
peckiro01,Most Valuable Player,1925,AL,,,player
hornsro01,Most Valuable Player,1925,NL,,,player
hornsro01,Triple Crown,1925,NL,,,player
bottoji01,TSN All-Star,1925,ML,,1B,player
hornsro01,TSN All-Star,1925,ML,,2B,player
traynpi01,TSN All-Star,1925,ML,,3B,player
cochrmi01,TSN All-Star,1925,ML,,C,player
careyma01,TSN All-Star,1925,ML,,OF,player
cuyleki01,TSN All-Star,1925,ML,,OF,player
gosligo01,TSN All-Star,1925,ML,,OF,player
johnswa01,TSN All-Star,1925,ML,,P,player
rommeed01,TSN All-Star,1925,ML,,P,player
vanceda01,TSN All-Star,1925,ML,,P,player
wrighgl01,TSN All-Star,1925,ML,,SS,player
burnsge02,Baseball Magazine All-Star,1926,AL,,1B,player
collied01,Baseball Magazine All-Star,1926,AL,,2B,player
kammwi01,Baseball Magazine All-Star,1926,AL,,3B,player
ruelmu01,Baseball Magazine All-Star,1926,AL,,C,player
manushe01,Baseball Magazine All-Star,1926,AL,,OF,player
mostijo01,Baseball Magazine All-Star,1926,AL,,OF,player
ruthba01,Baseball Magazine All-Star,1926,AL,,OF,player
uhlege01,Baseball Magazine All-Star,1926,AL,,P1,player
pennohe01,Baseball Magazine All-Star,1926,AL,,P2,player
lyonste01,Baseball Magazine All-Star,1926,AL,,P3,player
grovele01,Baseball Magazine All-Star,1926,AL,,P4,player
seweljo01,Baseball Magazine All-Star,1926,AL,,SS,player
burnsge02,Baseball Magazine All-Star,1926,ML,,1B,player
hornsro01,Baseball Magazine All-Star,1926,ML,,2B,player
traynpi01,Baseball Magazine All-Star,1926,ML,,3B,player
smithea02,Baseball Magazine All-Star,1926,ML,,C,player
cuyleki01,Baseball Magazine All-Star,1926,ML,,OF,player
mostijo01,Baseball Magazine All-Star,1926,ML,,OF,player
ruthba01,Baseball Magazine All-Star,1926,ML,,OF,player
uhlege01,Baseball Magazine All-Star,1926,ML,,P1,player
kremera01,Baseball Magazine All-Star,1926,ML,,P2,player
pennohe01,Baseball Magazine All-Star,1926,ML,,P3,player
lyonste01,Baseball Magazine All-Star,1926,ML,,P4,player
bancrda01,Baseball Magazine All-Star,1926,ML,,SS,player
kellyge01,Baseball Magazine All-Star,1926,NL,,1B,player
hornsro01,Baseball Magazine All-Star,1926,NL,,2B,player
traynpi01,Baseball Magazine All-Star,1926,NL,,3B,player
smithea02,Baseball Magazine All-Star,1926,NL,,C,player
cuyleki01,Baseball Magazine All-Star,1926,NL,,OF,player
roushed01,Baseball Magazine All-Star,1926,NL,,OF,player
wilsoha01,Baseball Magazine All-Star,1926,NL,,OF,player
kremera01,Baseball Magazine All-Star,1926,NL,,P1,player
maysca01,Baseball Magazine All-Star,1926,NL,,P2,player
carlsha01,Baseball Magazine All-Star,1926,NL,,P3,player
pettyje01,Baseball Magazine All-Star,1926,NL,,P4,player
bancrda01,Baseball Magazine All-Star,1926,NL,,SS,player
burnsge02,Most Valuable Player,1926,AL,,,player
ofarrbo01,Most Valuable Player,1926,NL,,,player
burnsge02,TSN All-Star,1926,ML,,1B,player
hornsro01,TSN All-Star,1926,ML,,2B,player
traynpi01,TSN All-Star,1926,ML,,3B,player
ofarrbo01,TSN All-Star,1926,ML,,C,player
gosligo01,TSN All-Star,1926,ML,,OF,player
mostijo01,TSN All-Star,1926,ML,,OF,player
ruthba01,TSN All-Star,1926,ML,,OF,player
alexape01,TSN All-Star,1926,ML,,P,player
pennohe01,TSN All-Star,1926,ML,,P,player
uhlege01,TSN All-Star,1926,ML,,P,player
seweljo01,TSN All-Star,1926,ML,,SS,player
gehrilo01,Baseball Magazine All-Star,1927,AL,,1B,player
lazzeto01,Baseball Magazine All-Star,1927,AL,,2B,player
bluegos01,Baseball Magazine All-Star,1927,AL,,3B,player
cochrmi01,Baseball Magazine All-Star,1927,AL,,C,player
ruelmu01,Baseball Magazine All-Star,1927,AL,,C,player
simmoal01,Baseball Magazine All-Star,1927,AL,,CF,player
gosligo01,Baseball Magazine All-Star,1927,AL,,LF,player
lyonste01,Baseball Magazine All-Star,1927,AL,,P1,player
hoytwa01,Baseball Magazine All-Star,1927,AL,,P2,player
thomato02,Baseball Magazine All-Star,1927,AL,,P3,player
grovele01,Baseball Magazine All-Star,1927,AL,,P4,player
ruthba01,Baseball Magazine All-Star,1927,AL,,RF,player
seweljo01,Baseball Magazine All-Star,1927,AL,,SS,player
gehrilo01,Baseball Magazine All-Star,1927,ML,,1B,player
friscfr01,Baseball Magazine All-Star,1927,ML,,2B,player
traynpi01,Baseball Magazine All-Star,1927,ML,,3B,player
cochrmi01,Baseball Magazine All-Star,1927,ML,,C,player
hartnga01,Baseball Magazine All-Star,1927,ML,,C,player
simmoal01,Baseball Magazine All-Star,1927,ML,,CF,player
ruthba01,Baseball Magazine All-Star,1927,ML,,LF,player
rootch01,Baseball Magazine All-Star,1927,ML,,P1,player
lyonste01,Baseball Magazine All-Star,1927,ML,,P2,player
haineje01,Baseball Magazine All-Star,1927,ML,,P3,player
grovele01,Baseball Magazine All-Star,1927,ML,,P4,player
wanerpa01,Baseball Magazine All-Star,1927,ML,,RF,player
jackstr01,Baseball Magazine All-Star,1927,ML,,SS,player
terrybi01,Baseball Magazine All-Star,1927,NL,,1B,player
friscfr01,Baseball Magazine All-Star,1927,NL,,2B,player
traynpi01,Baseball Magazine All-Star,1927,NL,,3B,player
hartnga01,Baseball Magazine All-Star,1927,NL,,C,player
wilsoji01,Baseball Magazine All-Star,1927,NL,,C,player
wilsoha01,Baseball Magazine All-Star,1927,NL,,CF,player
wanerll01,Baseball Magazine All-Star,1927,NL,,LF,player
rootch01,Baseball Magazine All-Star,1927,NL,,P1,player
haineje01,Baseball Magazine All-Star,1927,NL,,P2,player
alexape01,Baseball Magazine All-Star,1927,NL,,P3,player
pettyje01,Baseball Magazine All-Star,1927,NL,,P4,player
wanerpa01,Baseball Magazine All-Star,1927,NL,,RF,player
jackstr01,Baseball Magazine All-Star,1927,NL,,SS,player
gehrilo01,Most Valuable Player,1927,AL,,,player
wanerpa01,Most Valuable Player,1927,NL,,,player
gehrilo01,TSN All-Star,1927,ML,,1B,player
hornsro01,TSN All-Star,1927,ML,,2B,player
traynpi01,TSN All-Star,1927,ML,,3B,player
hartnga01,TSN All-Star,1927,ML,,C,player
ruthba01,TSN All-Star,1927,ML,,OF,player
simmoal01,TSN All-Star,1927,ML,,OF,player
wanerpa01,TSN All-Star,1927,ML,,OF,player
lyonste01,TSN All-Star,1927,ML,,P,player
rootch01,TSN All-Star,1927,ML,,P,player
jackstr01,TSN All-Star,1927,ML,,SS,player
gehrilo01,Baseball Magazine All-Star,1928,AL,,1B,player
lazzeto01,Baseball Magazine All-Star,1928,AL,,2B,player
kammwi01,Baseball Magazine All-Star,1928,AL,,3B,player
cochrmi01,Baseball Magazine All-Star,1928,AL,,C,player
manushe01,Baseball Magazine All-Star,1928,AL,,OF,player
ruthba01,Baseball Magazine All-Star,1928,AL,,OF,player
simmoal01,Baseball Magazine All-Star,1928,AL,,OF,player
crowdal01,Baseball Magazine All-Star,1928,AL,,P1,player
hoytwa01,Baseball Magazine All-Star,1928,AL,,P2,player
morried02,Baseball Magazine All-Star,1928,AL,,P3,player
grovele01,Baseball Magazine All-Star,1928,AL,,P4,player
seweljo01,Baseball Magazine All-Star,1928,AL,,SS,player
gehrilo01,Baseball Magazine All-Star,1928,ML,,1B,player
hornsro01,Baseball Magazine All-Star,1928,ML,,2B,player
traynpi01,Baseball Magazine All-Star,1928,ML,,3B,player
hartnga01,Baseball Magazine All-Star,1928,ML,,C,player
manushe01,Baseball Magazine All-Star,1928,ML,,OF,player
ruthba01,Baseball Magazine All-Star,1928,ML,,OF,player
wanerpa01,Baseball Magazine All-Star,1928,ML,,OF,player
vanceda01,Baseball Magazine All-Star,1928,ML,,P1,player
bentola01,Baseball Magazine All-Star,1928,ML,,P2,player
grimebu01,Baseball Magazine All-Star,1928,ML,,P3,player
grovele01,Baseball Magazine All-Star,1928,ML,,P4,player
